OBJECTID,PointCount,ORIG_FID,POINT_X,POINT_Y,POINT_Z
30017,267,34467,319962.867200000211596,100820.269300000742078,0.469290000008186
30018,245,34480,319939.943099999800324,100820.278400000184774,0.679591416672338
30019,91,21368,319947.212600000202656,100820.284499999135733,0.478476333344588
30020,96,20610,319974.437400000169873,100820.284499999135733,0.579197916667908
30021,92,20634,319954.183400000445545,100820.287599999457598,0.381035583341145
30022,539,34630,319963.086600000038743,100820.290599999949336,0.548686166672269
30023,564,34632,319938.483099999837577,100820.293600000441074,0.649079666676698
30024,539,34630,319985.989299999549985,100820.293600000441074,0.341337500009104
30025,92,20634,319939.010400000028312,100820.302799999713898,0.710103166667977
30026,267,34467,319958.194600000046194,100820.302799999713898,0.350523833345505
30027,539,34630,319959.124200000427663,100820.308900000527501,0.381035583341145
30028,267,34467,319983.889299999922514,100820.308900000527501,0.341337500009104
30029,245,34480,319914.327700000256300,100820.311899999156594,0.570011583346059
30030,91,21347,319950.754399999976158,100820.311899999156594,0.341337500009104
30031,91,20651,319922.429299999959767,100820.314999999478459,0.740614916678169
30032,539,34630,319981.060700000263751,100820.324100000783801,0.350523833345505
30033,245,34480,319917.726200000382960,100820.327199999243021,0.560825250009657
30034,564,34632,319918.887500000186265,100820.327199999243021,0.530313499999465
30035,267,34467,319979.548899999819696,100820.330199999734759,0.399080166665954
30036,106,21309,319982.648699999786913,100820.330199999734759,0.310825749998912
30037,91,21368,319933.481300000101328,100820.333300000056624,0.271127666666871
30038,564,34632,319941.692699999548495,100820.336300000548363,0.368896500003757
30039,96,20596,319989.921299999579787,100820.336300000548363,0.560825250009657
30040,95,21330,319964.086400000378489,100820.339400000870228,0.451245416668826
30041,91,21412,319913.206000000238419,100820.345499999821186,0.280314000003273
30042,564,34632,319915.205500000156462,100820.345499999821186,0.478476333344588
30043,91,20651,319936.349499999545515,100820.348500000312924,0.399080166665954
30044,92,21392,319916.787399999797344,100820.351600000634789,0.609709666678100
30045,267,34467,319961.904000000096858,100820.351600000634789,0.499801750003826
30046,245,34480,319935.410699999891222,100820.354599999263883,0.560825250009657
30047,95,21330,319967.606800000183284,100820.354599999263883,0.411547333336785
30048,96,20610,319972.437900000251830,100820.354599999263883,0.579197916667908
30049,106,21309,319986.138700000010431,100820.354599999263883,0.329198416671716
30050,245,34480,319938.961699999868870,100820.360700000077486,0.661546833332977
30051,92,21392,319930.128499999642372,100820.366800000891089,0.508988083340228
30052,96,20596,319993.240500000305474,100820.369799999520183,0.289500333339674
30053,96,20624,319958.124499999918044,100820.372899999842048,0.390221916677547
30054,564,34632,319937.419400000013411,100820.375900000333786,0.810824750005850
30055,539,34630,319962.095999999903142,100820.375900000333786,0.539499833335867
30056,539,34630,319984.998700000345707,100820.375900000333786,0.381035583341145
30057,91,20665,319919.475800000131130,100820.385099999606609,0.688777750008740
30058,96,20610,319975.406700000166893,100820.391200000420213,0.490615416667424
30059,267,34467,319982.868200000375509,100820.391200000420213,0.289500333339674
30060,91,21368,319948.401300000026822,100820.394200000911951,0.298686666676076
30061,245,34480,319913.215099999681115,100820.403400000184774,0.359710166667355
30062,245,34480,319916.787399999797344,100820.403400000184774,0.548686166672269
30063,267,34467,319957.082100000232458,100820.406400000676513,0.359710166667355
30064,92,20634,319939.988800000399351,100820.409499999135733,0.639893333340297
30065,564,34632,319940.750799999572337,100820.409499999135733,0.530313499999465
30066,539,34630,319958.002500000409782,100820.409499999135733,0.390221916677547
30067,564,34632,319917.976099999621511,100820.412499999627471,0.539499833335867
30068,92,20634,319955.332499999552965,100820.415599999949336,0.170734166676993
30069,91,20651,319923.377199999988079,100820.418600000441074,0.829197416678653
30070,91,21347,319951.711500000208616,100820.418600000441074,0.390221916677547
30071,267,34467,319978.427199999801815,100820.421700000762939,0.469290000008186
30072,539,34630,319979.926900000311434,100820.424699999392033,0.381035583341145
30073,564,34632,319914.175300000235438,100820.430800000205636,0.539499833335867
30074,245,34480,319938.038099999539554,100820.436899999156594,0.771126666673808
30075,267,34467,319960.904299999587238,100820.436899999156594,0.429591916676145
30076,106,21309,319983.749099999666214,100820.446000000461936,0.298686666676076
30077,92,21392,319917.805399999953806,100820.449100000783801,0.530313499999465
30078,91,21368,319934.420099999755621,100820.449100000783801,0.451245416668826
30079,95,21330,319968.554700000211596,100820.452099999412894,0.438778250012547
30080,245,34480,319934.258600000292063,100820.455199999734759,0.320012083335314
30081,95,21330,319965.214100000448525,100820.455199999734759,0.420733666673186
30082,96,20596,319991.070399999618530,100820.455199999734759,0.228476833333843
30083,539,34630,319983.998999999836087,100820.461300000548363,0.350523833345505
30084,91,21412,319914.294099999591708,100820.470399999991059,0.521127166677616
30085,96,20596,319994.069600000046194,100820.473500000312924,0.560825250009657
30086,245,34480,319915.845599999651313,100820.476500000804663,0.548686166672269
30087,91,20651,319937.398000000044703,100820.476500000804663,0.661546833332977
30088,564,34632,319939.857800000347197,100820.476500000804663,0.749801250000019
30089,96,20624,319959.032800000160933,100820.476500000804663,0.530313499999465
30090,267,34467,319981.868400000035763,100820.476500000804663,0.258988583344035
30091,539,34630,319961.062699999660254,100820.479599999263883,0.298686666676076
30092,96,20610,319973.504700000397861,100820.479599999263883,0.570011583346059
30093,106,21309,319986.918999999761581,100820.479599999263883,0.889892833336489
30094,564,34632,319917.055599999614060,100820.485700000077486,0.539499833335867
30095,92,21392,319931.268500000238419,100820.485700000077486,0.508988083340228
30096,245,34480,319912.242800000123680,100820.488700000569224,0.649079666676698
30097,564,34632,319936.218500000424683,100820.497899999842048,0.381035583341145
30098,96,20610,319976.336299999617040,100820.497899999842048,0.521127166677616
30099,245,34480,319955.890300000086427,100820.506999999284744,0.188778750001802
30100,91,20665,319920.603500000201166,100820.513100000098348,0.700916833346128
30101,92,20634,319940.979399999603629,100820.513100000098348,0.530313499999465
30102,91,21368,319949.510800000280142,100820.513100000098348,0.298686666676076
30103,91,21347,319952.711199999786913,100820.513100000098348,0.271127666666871
30104,245,34480,319937.047500000335276,100820.519200000911951,0.639893333340297
30105,267,34467,319959.883200000040233,100820.519200000911951,0.310825749998912
30106,539,34630,319956.832100000232458,100820.522199999541044,0.210432250009035
30107,267,34467,319977.275100000202656,100820.522199999541044,0.438778250012547
30108,539,34630,319978.786899999715388,100820.525299999862909,0.411547333336785
30109,91,20651,319924.456199999898672,100820.537499999627471,0.390221916677547
30110,564,34632,319913.053600000217557,100820.540500000119209,0.329198416671716
30111,96,20624,319956.429800000041723,100820.543600000441074,0.228476833333843
30112,245,34480,319933.176500000059605,100820.546599999070168,0.359710166667355
30113,91,21368,319935.407700000330806,100820.552699999883771,0.438778250012547
30114,106,21309,319984.815899999812245,100820.552699999883771,0.350523833345505
30115,95,21330,319969.524000000208616,100820.555800000205636,0.399080166665954
30116,539,34630,319982.996199999935925,100820.555800000205636,0.359710166667355
30117,106,21309,319987.967500000260770,100820.555800000205636,0.499801750003826
30118,267,34467,319997.989299999549985,100820.558800000697374,0.381035583341145
30119,245,34480,319914.882399999536574,100820.561899999156594,0.521127166677616
30120,564,34632,319938.906799999997020,100820.561899999156594,0.749801250000019
30121,267,34467,319980.883899999782443,100820.561899999156594,0.258988583344035
30122,92,21392,319918.753399999812245,100820.564899999648333,0.679591416672338
30123,539,34630,319960.081299999728799,100820.564899999648333,0.310825749998912
30124,564,34632,319916.144299999810755,100820.571000000461936,0.548686166672269
30125,96,20596,319992.048799999989569,100820.571000000461936,0.438778250012547
30126,95,21330,319966.323599999770522,100820.574100000783801,0.438778250012547
30127,96,20596,319994.859000000171363,100820.577099999412894,0.969289000000572
30128,245,34480,319911.133399999700487,100820.580199999734759,0.478476333344588
30129,91,21412,319915.412800000049174,100820.589299999177456,0.591337000005296
30130,564,34632,319935.145600000396371,100820.589299999177456,0.411547333336785
30131,96,20624,319960.059999999590218,100820.592399999499321,0.329198416671716
30132,92,21392,319932.435899999924004,100820.595399999991059,0.350523833345505
30133,91,20651,319938.507500000298023,100820.595399999991059,0.688777750008740
30134,245,34480,319954.790000000037253,100820.598400000482798,0.249802250007633
30135,96,20610,319974.583700000308454,100820.598400000482798,0.591337000005296
30136,96,20610,319977.275100000202656,100820.601500000804663,0.499801750003826
30137,245,34480,319936.017300000414252,100820.604499999433756,0.368896500003757
30138,267,34467,319958.971800000406802,100820.604499999433756,0.560825250009657
30139,564,34632,319912.102599999867380,100820.607599999755621,0.679591416672338
30140,91,21347,319953.698800000362098,100820.610600000247359,0.188778750001802
30141,539,34630,319977.674399999901652,100820.619799999520183,0.570011583346059
30142,564,34632,319955.710400000214577,100820.622800000011921,0.188778750001802
30143,267,34467,319976.144299999810755,100820.622800000011921,0.508988083340228
30144,92,20634,319941.936499999836087,100820.628900000825524,0.539499833335867
30145,91,21368,319950.629399999976158,100820.628900000825524,0.310825749998912
30146,539,34630,319959.179100000299513,100820.628900000825524,0.548686166672269
30147,245,34480,319913.971099999733269,100820.638100000098348,0.591337000005296
30148,245,34480,319932.094499999657273,100820.641100000590086,0.451245416668826
30149,91,20665,319921.792200000025332,100820.644200000911951,0.490615416667424
30150,91,20651,319925.465099999681115,100820.644200000911951,0.228476833333843
30151,564,34632,319937.925300000235438,100820.644200000911951,0.688777750008740
30152,267,34467,319979.914699999615550,100820.644200000911951,0.368896500003757
30153,539,34630,319981.962899999693036,100820.647199999541044,0.228476833333843
30154,91,21368,319936.416600000113249,100820.650299999862909,0.341337500009104
30155,95,21330,319970.462799999862909,100820.650299999862909,0.390221916677547
30156,564,34632,319915.202399999834597,100820.656400000676513,0.490615416667424
30157,92,21392,319919.753100000321865,100820.659399999305606,0.609709666678100
30158,96,20624,319957.438699999824166,100820.659399999305606,0.508988083340228
30159,106,21309,319988.924599999561906,100820.659399999305606,0.460103666671785
30160,267,34467,319996.837199999950826,100820.659399999305606,0.451245416668826
30161,106,21309,319985.885700000450015,100820.671599999070168,0.399080166665954
30162,245,34480,319910.069600000046194,100820.674599999561906,0.460103666671785
30163,245,34480,319935.093700000084937,100820.677699999883771,0.478476333344588
30164,95,21330,319967.442200000397861,100820.683800000697374,0.390221916677547
30165,96,20596,319995.907599999569356,100820.683800000697374,0.460103666671785
30166,245,34480,319953.659099999815226,100820.689899999648333,0.219290500011994
30167,267,34467,319957.968999999575317,100820.689899999648333,0.469290000008186
30168,96,20596,319993.106399999931455,100820.689899999648333,0.350523833345505
30169,90,20673,319907.740899999625981,100820.696000000461936,0.649079666676698
30170,96,20624,319960.998700000345707,100820.698999999091029,0.368896500003757
30171,564,34632,319934.014700000174344,100820.702099999412894,0.310825749998912
30172,91,21412,319916.561900000087917,100820.708200000226498,0.591337000005296
30173,96,20610,319978.232200000435114,100820.708200000226498,0.411547333336785
30174,539,34630,319976.552699999883771,100820.711200000718236,0.631035083337338
30175,92,21392,319933.572800000198185,100820.714299999177456,0.310825749998912
30176,91,21347,319954.646700000390410,100820.714299999177456,0.271127666666871
30177,539,34630,319958.209800000302494,100820.714299999177456,0.609709666678100
30178,267,34467,319974.992100000381470,100820.714299999177456,0.460103666671785
30179,564,34632,319910.999200000427663,100820.717299999669194,0.438778250012547
30180,245,34480,319912.989599999971688,100820.720399999991059,0.411547333336785
30181,91,20651,319939.586500000208616,100820.720399999991059,0.789499333332060
30182,267,34467,319978.951500000432134,100820.720399999991059,0.469290000008186
30183,245,34480,319931.042899999767542,100820.723400000482798,0.579197916667908
30184,564,34632,319954.576600000262260,100820.723400000482798,0.179920499998843
30185,96,20610,319975.720599999651313,100820.726500000804663,0.411547333336785
30186,539,34630,319997.535199999809265,100820.729499999433756,0.390221916677547
30187,564,34632,319914.300200000405312,100820.732599999755621,0.530313499999465
30188,539,34630,319980.972299999557436,100820.732599999755621,0.258988583344035
30189,92,20634,319942.866200000047684,100820.735600000247359,0.688777750008740
30190,564,34632,319936.934700000099838,100820.738700000569224,0.539499833335867
30191,91,21368,319951.747999999672174,100820.747800000011921,0.329198416671716
30192,267,34467,319995.675900000147521,100820.750800000503659,0.411547333336785
30193,245,34480,319909.078999999910593,100820.756899999454618,0.670405083335936
30194,91,20651,319926.412999999709427,100820.756899999454618,0.350523833345505
30195,95,21330,319971.380199999548495,100820.756899999454618,0.499801750003826
30196,106,21309,319989.854199999943376,100820.756899999454618,0.548686166672269
30197,92,21392,319920.722400000318885,100820.766100000590086,0.679591416672338
30198,91,21368,319937.312699999660254,100820.766100000590086,0.649079666676698
30199,91,20665,319922.822499999776483,100820.769099999219179,0.899079166672891
30200,245,34480,319934.072700000368059,100820.772199999541044,0.249802250007633
30201,267,34467,319956.957100000232458,100820.772199999541044,0.368896500003757
30202,96,20596,319996.764000000432134,100820.778300000354648,0.591337000005296
30203,96,20624,319958.487200000323355,100820.787399999797344,0.609709666678100
30204,245,34480,319952.525299999862909,100820.790500000119209,0.219290500011994
30205,245,34480,319912.108699999749660,100820.796599999070168,0.639893333340297
30206,106,21309,319986.851900000125170,100820.796599999070168,0.780313000010210
30207,95,21330,319968.548700000159442,100820.799599999561906,0.429591916676145
30208,564,34632,319909.968999999575317,100820.802699999883771,0.521127166677616
30209,564,34632,319932.911399999633431,100820.802699999883771,0.228476833333843
30210,539,34630,319957.185700000263751,100820.805700000375509,0.429591916676145
30211,267,34467,319973.888799999840558,100820.805700000375509,0.618895999999950
30212,539,34630,319980.030500000342727,100820.805700000375509,0.438778250012547
30213,96,20596,319994.103099999949336,100820.805700000375509,0.508988083340228
30214,91,20665,319908.719299999997020,100820.811799999326468,0.600523333341698
30215,96,20624,319961.897900000214577,100820.811799999326468,0.560825250009657
30216,267,34467,319977.951700000092387,100820.811799999326468,0.420733666673186
30217,96,20610,319979.180100000463426,100820.811799999326468,0.390221916677547
30218,564,34632,319913.349299999885261,100820.817900000140071,0.460103666671785
30219,564,34632,319953.476300000213087,100820.817900000140071,0.188778750001802
30220,91,21347,319955.625099999830127,100820.821000000461936,0.240944000004674
30221,539,34630,319996.434899999760091,100820.821000000461936,0.631035083337338
30222,245,34480,319929.942599999718368,100820.823999999091029,0.499801750003826
30223,91,21412,319917.750599999912083,100820.826999999582767,0.429591916676145
30224,539,34630,319975.321299999952316,100820.830099999904633,0.341337500009104
30225,92,21392,319934.703599999658763,100820.833100000396371,0.350523833345505
30226,564,34632,319935.913599999621511,100820.833100000396371,0.289500333339674
30227,251,34483,319908.027400000020862,100820.839199999347329,0.661546833332977
30228,96,20610,319976.769100000150502,100820.845300000160933,0.508988083340228
30229,245,34480,319933.143000000156462,100820.848400000482798,0.320012083335314
30230,91,20651,319940.784400000236928,100820.851399999111891,0.469290000008186
30231,92,20634,319943.844600000418723,100820.851399999111891,0.609709666678100
30232,106,21309,319990.823499999940395,100820.851399999111891,0.411547333336785
30233,267,34467,319994.572499999776483,100820.851399999111891,0.609709666678100
30234,225,34465,319955.935999999754131,100820.857499999925494,0.249802250007633
30235,95,21330,319972.319000000134110,100820.860600000247359,0.548686166672269
30236,92,21392,319921.770899999886751,100820.863600000739098,0.499801750003826
30237,91,20651,319927.379200000315905,100820.863600000739098,0.350523833345505
30238,91,21368,319952.884899999946356,100820.866699999198318,0.280314000003273
30239,245,34480,319911.157700000330806,100820.869699999690056,0.591337000005296
30240,91,21368,319938.291100000031292,100820.869699999690056,0.688777750008740
30241,564,34632,319912.517199999652803,100820.872800000011921,0.710103166667977
30242,564,34632,319931.890300000086427,100820.875800000503659,0.429591916676145
30243,245,34480,319951.504200000315905,100820.875800000503659,0.530313499999465
30244,96,20596,319997.724200000055134,100820.881899999454618,0.420733666673186
30245,267,34467,319976.988599999807775,100820.888000000268221,0.530313499999465
30246,539,34630,319979.018600000068545,100820.891100000590086,0.460103666671785
30247,564,34632,319908.947900000028312,100820.894099999219179,0.591337000005296
30248,106,21309,319988.052799999713898,100820.897199999541044,0.399080166665954
30249,91,20665,319924.050800000317395,100820.900200000032783,0.451245416668826
30250,539,34630,319956.176799999549985,100820.900200000032783,0.280314000003273
30251,564,34632,319935.002299999818206,100820.906300000846386,0.420733666673186
30252,96,20624,319959.697200000286102,100820.906300000846386,0.280314000003273
30253,95,21330,319969.697700000368059,100820.909299999475479,0.249802250007633
30254,267,34467,319972.727500000037253,100820.909299999475479,0.600523333341698
30255,245,34480,319928.790500000119209,100820.915400000289083,0.359710166667355
30256,91,20665,319909.676400000229478,100820.918500000610948,0.670405083335936
30257,564,34632,319952.354600000195205,100820.918500000610948,0.188778750001802
30258,96,20624,319962.855000000447035,100820.918500000610948,0.521127166677616
30259,96,20596,319995.041899999603629,100820.918500000610948,0.841336500001489
30260,245,34480,319932.210300000384450,100820.921499999240041,0.429591916676145
30261,539,34630,319974.227099999785423,100820.921499999240041,0.478476333344588
30262,539,34630,319995.291899999603629,100820.924599999561906,0.670405083335936
30263,94,21351,319956.545599999837577,100820.927600000053644,0.350523833345505
30264,96,20610,319980.118900000117719,100820.927600000053644,0.390221916677547
30265,225,34465,319954.954499999992549,100820.939799999818206,0.210432250009035
30266,92,21392,319935.822200000286102,100820.951999999582767,0.368896500003757
30267,267,34467,319993.341099999845028,100820.951999999582767,0.359710166667355
30268,245,34480,319910.206799999810755,100820.955099999904633,0.508988083340228
30269,91,21412,319918.808199999853969,100820.955099999904633,0.749801250000019
30270,106,21309,319991.750099999830127,100820.955099999904633,0.460103666671785
30271,92,20634,319944.841300000436604,100820.958100000396371,0.530313499999465
30272,95,21330,319973.288300000131130,100820.958100000396371,0.490615416667424
30273,564,34632,319911.575299999676645,100820.967299999669194,0.570011583346059
30274,91,20651,319941.860299999825656,100820.967299999669194,0.579197916667908
30275,564,34632,319930.820399999618530,100820.970300000160933,0.530313499999465
30276,267,34467,319975.976599999703467,100820.970300000160933,0.469290000008186
30277,96,20610,319977.848100000061095,100820.970300000160933,0.460103666671785
30278,91,21368,319953.982200000435114,100820.973400000482798,0.298686666676076
30279,539,34630,319978.037100000306964,100820.973400000482798,0.478476333344588
30280,245,34480,319950.321600000374019,100820.976399999111891,0.350523833345505
30281,92,21392,319922.697499999776483,100820.979399999603629,0.719289500004379
30282,91,20651,319928.369800000451505,100820.979399999603629,0.258988583344035
30283,91,21368,319939.220700000412762,100820.985500000417233,0.859381083340850
30284,564,34632,319955.195299999788404,100820.985500000417233,0.289500333339674
30285,414,34639,319907.896399999968708,100820.988600000739098,0.521127166677616
30286,564,34632,319933.999499999918044,100821.000800000503659,0.320012083335314
30287,564,34632,319951.293899999931455,100821.000800000503659,0.399080166665954
30288,245,34480,319931.277599999681115,100821.006899999454618,0.469290000008186
30289,245,34480,319927.677899999544024,100821.009899999946356,0.228476833333843
30290,267,34467,319971.535699999891222,100821.009899999946356,0.390221916677547
30291,225,34465,319954.012699999846518,100821.016000000759959,0.320012083335314
30292,539,34630,319973.126799999736249,100821.016000000759959,0.649079666676698
30293,106,21309,319989.070899999700487,100821.022099999710917,0.618895999999950
30294,96,20624,319963.815100000239909,100821.025200000032783,0.478476333344588
30295,91,20665,319925.236499999649823,100821.028200000524521,0.258988583344035
30296,245,34480,319909.295400000177324,100821.031300000846386,0.570011583346059
30297,91,20665,319910.724899999797344,100821.034299999475479,0.490615416667424
30298,96,20624,319960.742700000293553,100821.034299999475479,0.411547333336785
30299,96,20610,319981.048499999567866,100821.034299999475479,0.359710166667355
30300,539,34630,319994.100100000388920,100821.034299999475479,0.521127166677616
30301,95,21330,319970.746299999766052,100821.037399999797344,0.451245416668826
30302,96,20596,319996.169700000435114,100821.037399999797344,0.490615416667424
30303,360,34449,319997.321800000034273,100821.037399999797344,0.539499833335867
30304,94,21351,319957.432599999941885,100821.040400000289083,0.661546833332977
30305,564,34632,319910.685300000011921,100821.043500000610948,0.649079666676698
30306,95,21330,319974.227099999785423,100821.052600000053644,0.499801750003826
30307,267,34467,319992.189000000245869,100821.052600000053644,0.381035583341145
30308,106,21309,319992.719299999997020,100821.052600000053644,0.329198416671716
30309,267,34467,319974.985999999567866,100821.055600000545382,0.490615416667424
30310,564,34632,319954.253499999642372,100821.058700000867248,0.390221916677547
30311,539,34630,319977.076999999582767,100821.058700000867248,0.579197916667908
30312,92,20634,319945.819699999876320,100821.061699999496341,0.451245416668826
30313,245,34480,319949.230399999767542,100821.067800000309944,0.438778250012547
30314,564,34632,319929.726200000382960,100821.070900000631809,0.478476333344588
30315,91,21412,319919.975599999539554,100821.073899999260902,0.639893333340297
30316,92,21392,319923.697200000286102,100821.073899999260902,0.631035083337338
30317,92,21392,319936.898199999704957,100821.076999999582767,0.548686166672269
30318,245,34480,319930.348000000230968,100821.083100000396371,0.539499833335867
30319,91,21368,319940.251000000163913,100821.083100000396371,0.670405083335936
30320,91,20651,319929.278099999763072,100821.086100000888109,0.539499833335867
30321,564,34632,319933.057699999772012,100821.086100000888109,0.329198416671716
30322,96,20610,319978.945399999618530,100821.089199999347329,0.420733666673186
30323,90,20673,319907.634200000204146,100821.095300000160933,0.478476333344588
30324,91,20651,319942.939299999736249,100821.095300000160933,0.679591416672338
30325,245,34480,319926.626400000415742,100821.101399999111891,0.310825749998912
30326,539,34630,319997.580900000408292,100821.101399999111891,0.381035583341145
30327,245,34480,319908.353600000031292,100821.104399999603629,0.591337000005296
30328,564,34632,319950.190499999560416,100821.104399999603629,0.390221916677547
30329,91,21368,319955.100800000131130,100821.104399999603629,0.359710166667355
30330,225,34465,319953.009899999946356,100821.110500000417233,0.280314000003273
30331,267,34467,319970.404900000430644,100821.110500000417233,0.429591916676145
30332,360,34449,319996.319000000134110,100821.119699999690056,0.609709666678100
30333,564,34632,319909.734299999661744,100821.128799999132752,0.548686166672269
30334,106,21309,319990.177299999631941,100821.131799999624491,0.508988083340228
30335,539,34630,319971.904500000178814,100821.134899999946356,0.399080166665954
30336,539,34630,319992.938799999654293,100821.134899999946356,0.478476333344588
30337,94,21351,319958.450600000098348,100821.137900000438094,0.469290000008186
30338,96,20624,319964.714300000108778,100821.137900000438094,0.670405083335936
30339,267,34467,319974.025899999774992,100821.137900000438094,0.548686166672269
30340,96,20610,319982.026899999938905,100821.137900000438094,0.188778750001802
30341,95,21330,319971.873999999836087,100821.143999999389052,0.381035583341145
30342,95,21330,319975.205500000156462,100821.147099999710917,0.399080166665954
30343,91,20665,319911.663700000382960,100821.150100000202656,0.670405083335936
30344,96,20624,319961.791199999861419,100821.150100000202656,0.508988083340228
30345,564,34632,319953.250699999742210,100821.153200000524521,0.240944000004674
30346,539,34630,319976.034599999897182,100821.153200000524521,0.451245416668826
30347,96,20596,319997.169400000013411,100821.153200000524521,0.609709666678100
30348,91,20665,319926.355100000277162,100821.156199999153614,0.310825749998912
30349,267,34467,319991.058199999853969,100821.156199999153614,0.451245416668826
30350,106,21309,319993.597199999727309,100821.156199999153614,0.560825250009657
30351,225,34465,319948.130099999718368,100821.159299999475479,0.478476333344588
30352,245,34480,319929.375699999742210,100821.165400000289083,0.460103666671785
30353,539,34630,319996.629900000058115,100821.165400000289083,0.639893333340297
30354,92,21392,319924.754900000058115,100821.171499999240041,0.368896500003757
30355,564,34632,319932.106700000353158,100821.171499999240041,0.320012083335314
30356,564,34632,319928.604500000365078,100821.174499999731779,0.298686666676076
30357,91,21368,319941.256799999624491,100821.177600000053644,0.591337000005296
30358,92,20634,319946.749300000257790,100821.177600000053644,0.539499833335867
30359,251,34483,319907.442200000397861,100821.180600000545382,0.618895999999950
30360,225,34465,319952.031499999575317,100821.183700000867248,0.249802250007633
30361,91,21412,319921.094200000166893,100821.192800000309944,0.740614916678169
30362,245,34480,319925.513899999670684,100821.192800000309944,0.249802250007633
30363,92,21392,319938.038099999539554,100821.195900000631809,0.548686166672269
30364,564,34632,319949.099299999885261,100821.195900000631809,0.478476333344588
30365,91,20651,319930.235199999995530,100821.198899999260902,0.521127166677616
30366,564,34632,319908.832100000232458,100821.205000000074506,0.548686166672269
30367,360,34449,319995.346699999645352,100821.205000000074506,0.740614916678169
30368,96,20610,319980.033499999903142,100821.208000000566244,0.359710166667355
30369,94,21351,319956.231700000353158,100821.211100000888109,0.289500333339674
30370,267,34467,319969.243599999696016,100821.211100000888109,0.381035583341145
30371,83,20680,319908.792500000447035,100821.223300000652671,0.390221916677547
30372,91,20651,319944.067099999636412,100821.223300000652671,0.631035083337338
30373,267,34467,319973.053600000217557,100821.223300000652671,0.700916833346128
30374,94,21351,319959.432099999859929,100821.232400000095367,0.399080166665954
30375,564,34632,319931.216699999757111,100821.235500000417233,0.530313499999465
30376,539,34630,319970.773699999786913,100821.235500000417233,0.368896500003757
30377,539,34630,319975.053100000135601,100821.235500000417233,0.490615416667424
30378,106,21309,319991.277599999681115,100821.238500000908971,0.438778250012547
30379,539,34630,319991.795800000429153,100821.238500000908971,0.508988083340228
30380,96,20610,319982.883399999700487,100821.241599999368191,0.460103666671785
30381,96,20624,319965.750599999912083,100821.244599999859929,0.368896500003757
30382,564,34632,319952.269299999810755,100821.247700000181794,0.219290500011994
30383,267,34467,319989.936499999836087,100821.247700000181794,0.591337000005296
30384,245,34480,319928.385099999606609,100821.250700000673532,0.298686666676076
30385,225,34465,319947.057199999690056,100821.253799999132752,0.639893333340297
30386,95,21330,319976.122899999842048,100821.253799999132752,0.490615416667424
30387,91,20665,319912.681699999608099,100821.256799999624491,0.469290000008186
30388,225,34465,319951.129300000146031,100821.259899999946356,0.508988083340228
30389,106,21309,319994.496299999766052,100821.259899999946356,0.679591416672338
30390,539,34630,319995.627100000157952,100821.259899999946356,0.639893333340297
30391,564,34632,319927.534699999727309,100821.266000000759959,0.359710166667355
30392,95,21330,319972.913399999961257,100821.272099999710917,0.579197916667908
30393,91,20665,319927.443199999630451,100821.275100000202656,0.411547333336785
30394,472,34628,319907.929899999871850,100821.278200000524521,0.548686166672269
30395,92,21392,319925.785099999979138,100821.278200000524521,0.228476833333843
30396,96,20624,319962.879399999976158,100821.278200000524521,0.579197916667908
30397,92,20634,319947.666799999773502,100821.281199999153614,0.719289500004379
30398,91,21368,319942.235199999995530,100821.284199999645352,0.600523333341698
30399,245,34480,319924.462299999780953,100821.287299999967217,0.350523833345505
30400,564,34632,319948.008100000210106,100821.287299999967217,0.570011583346059
30401,360,34449,319994.295199999585748,100821.296399999409914,0.539499833335867
30402,88,21410,319907.268500000238419,100821.299499999731779,0.700916833346128
30403,91,21412,319922.301300000399351,100821.302500000223517,0.490615416667424
30404,564,34632,319951.397499999962747,100821.302500000223517,0.570011583346059
30405,91,20651,319931.183100000023842,100821.305600000545382,0.560825250009657
30406,267,34467,319968.161600000225008,100821.305600000545382,0.548686166672269
30407,267,34467,319972.020299999974668,100821.305600000545382,0.478476333344588
30408,564,34632,319930.253499999642372,100821.320800000801682,0.460103666671785
30409,245,34480,319927.464599999599159,100821.323899999260902,0.368896500003757
30410,92,21392,319939.095800000242889,100821.323899999260902,0.798685666668462
30411,539,34630,319969.630699999630451,100821.326899999752641,0.399080166665954
30412,539,34630,319974.031999999657273,100821.330000000074506,0.399080166665954
30413,96,20610,319981.112499999813735,100821.333000000566244,0.329198416671716
30414,94,21351,319957.289300000295043,100821.339099999517202,0.490615416667424
30415,94,21351,319960.389100000262260,100821.339099999517202,0.399080166665954
30416,539,34630,319990.655799999833107,100821.339099999517202,0.499801750003826
30417,225,34465,319950.135599999688566,100821.342199999839067,0.420733666673186
30418,539,34630,319994.624300000257790,100821.342199999839067,0.639893333340297
30419,96,20610,319983.813099999912083,100821.348300000652671,0.429591916676145
30420,106,21309,319992.384100000374019,100821.348300000652671,0.329198416671716
30421,83,20680,319909.868400000035763,100821.351299999281764,0.631035083337338
30422,96,20624,319966.671099999919534,100821.351299999281764,0.508988083340228
30423,472,34628,319907.058199999853969,100821.354399999603629,0.661546833332977
30424,91,20651,319945.246600000187755,100821.354399999603629,0.359710166667355
30425,225,34465,319945.877600000239909,100821.354399999603629,0.420733666673186
30426,95,21330,319977.040400000289083,100821.357400000095367,0.548686166672269
